groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWonPercentage,wasFouled,dispossessed,accurateFinalThirdPasses,bigChancesCreated,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,dribbledPast,bigChancesMissed,hitWoodwork,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,season,league,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Tkl,TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Chall_Tkl,Chall_Att,Chall_Tkl%,Chall_Lost,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Mn/MP,Min%,Compl,Subs,unSub,Team_Succ_PPM,Team_Succ_onG,Team_Succ_onGA,Team_Succ_+/-,Team_Succ_+/-90,Team_Succ_On-Off,Team_Succ_onxG,Team_Succ_onxGA,Team_Succ_xG+/-,Team_Succ_xG+/-90,Team_Succ_On-Off.1,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Aerial_Won,Aerial_Lost,Aerial_Won%,Gen. Role,Role,xGoalsAdded,xGoalsAdded_p90,DAVIES,DAVIES_Box Activity,DAVIES_Shooting,DAVIES_Final Ball,DAVIES_Dribbles and Carries,DAVIES_Buildup Passing,DAVIES_Defense,DAVIES_p90,DAVIES_Box Activity_p90,DAVIES_Shooting_p90,DAVIES_Final Ball_p90,DAVIES_Dribbles and Carries_p90,DAVIES_Buildup Passing_p90,DAVIES_Defense_p90,team_elo,team_rank,DAVIES_next_season
33,44.59,82.35,9,9,31,0,5,0,0.0,11,78.57,11,0,0,1,0,0,carlos baleba,brighton  hove albion,2023-2024,engpremier league,CMR,MF,20,2004.0,12,7,555,6.2,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,2.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,8.0,2,25.0,1.3,0.32,0.0,0.0,25.4,0.0,0.05,-0.4,-0.4,339.0,362.0,93.6,5333.0,1236.0,170.0,182.0,93.4,145.0,149.0,97.3,16.0,18.0,88.9,0.1,-0.1,5.0,13.0,1.0,0.0,362.0,360.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,2.0,7.0,1.14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,11.0,9.0,2.0,10.0,21.0,47.6,11.0,14.0,4.0,10.0,8.0,30.0,15.0,1.0,447.0,29.0,135.0,268.0,48.0,1.0,447.0,8.0,3.0,37.5,3.0,37.5,259.0,1258.0,555.0,2.0,4.0,0.0,7.0,9.0,305.0,2.0,46,30.8,1.0,5,4,1.42,9.0,14.0,-5.0,-0.81,-1.53,7.6,10.3,-2.7,-0.45,-1.02,0.0,18,9.0,0.0,0.0,0.0,0.0,0.0,47.0,13.0,3.0,81.3,Deep Midfielder,Defensive Deep Midfielder,0.656647517197253,0.106483381167122,-0.0586215641176497,-0.0502851954397842,0.100758675629892,-0.0858329377905953,-0.0680421112122197,-0.23295260742214,0.0861470230634205,-0.0463329713896618,-0.0059229059734454,0.0104973324553691,-0.018876091401167,-0.0111633270464312,-0.03679096064166,0.0154696190612411,1818.06164551,16.0,0.3685059144053283
13,39.39,0.0,2,5,44,2,10,1,33.33,10,47.62,6,0,0,0,0,0,mahmoud dahoud,brighton  hove albion,2023-2024,engpremier league,GER,MF,28,1996.0,9,6,452,5.0,0,1,1,0,0,0,1,1,0.2,0.2,0.9,1.1,4.0,11.0,6.0,0.0,0.2,0.2,0.0,0.2,0.04,0.18,0.22,0.04,0.22,6.0,1,16.7,1.19,0.2,0.0,0.0,26.8,0.0,0.04,-0.2,-0.2,284.0,328.0,86.6,4011.0,886.0,169.0,176.0,96.0,84.0,99.0,84.8,16.0,25.0,64.0,0.4,0.1,10.0,21.0,1.0,1.0,328.0,326.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,8.0,13.0,2.59,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,4.0,3.0,3.0,9.0,33.3,6.0,4.0,1.0,3.0,1.0,10.0,5.0,0.0,368.0,12.0,86.0,225.0,58.0,4.0,368.0,5.0,2.0,40.0,3.0,60.0,239.0,951.0,406.0,4.0,3.0,1.0,6.0,5.0,303.0,6.0,50,25.1,0.0,3,8,2.11,10.0,5.0,5.0,1.0,1.0,7.9,4.1,3.8,0.76,0.66,0.0,6,2.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,Deep Midfielder,Defensive Deep Midfielder,0.396520412755687,0.0789531795309997,-1.20129754049083,-0.0439995460098112,-0.0576992346239878,-0.0231134918177012,-0.0355910043668042,-0.395155548761509,-0.439132808109642,-0.0547738442241429,0.0006972823618716,0.0041566745168678,0.0068277841789796,-0.0082930516628499,-0.0340911486853256,-0.0218063680054244,1818.06164551,16.0,0.40749236620640794
15,36.59,28.57,8,13,93,1,9,1,50.0,2,66.67,3,0,0,0,0,0,adam lallana,brighton  hove albion,2023-2024,engpremier league,ENG,MF,35,1988.0,14,8,501,5.6,0,1,1,0,0,0,1,0,0.3,0.3,0.8,1.1,4.0,19.0,38.0,0.0,0.18,0.18,0.0,0.18,0.05,0.15,0.2,0.05,0.2,4.0,2,50.0,0.72,0.36,0.0,0.0,16.2,0.0,0.07,-0.3,-0.3,274.0,304.0,90.1,3007.0,575.0,192.0,204.0,94.1,50.0,56.0,89.3,4.0,4.0,100.0,0.9,0.2,9.0,13.0,3.0,0.0,304.0,297.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,274.0,3.0,5.0,15.0,2.69,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,343.0,4.0,45.0,177.0,123.0,26.0,343.0,9.0,2.0,22.2,6.0,66.7,208.0,800.0,250.0,4.0,8.0,2.0,8.0,11.0,299.0,38.0,36,27.8,0.0,6,3,1.5,9.0,8.0,1.0,0.18,-0.1,6.1,7.6,-1.5,-0.26,-0.73,0.0,4,8.0,0.0,2.0,0.0,0.0,0.0,15.0,2.0,5.0,28.6,Finisher,Progressive Forward,0.526300917281775,0.0945450749607979,-2.01987855074118,-0.389710264658327,-1.58304751318659,0.0056346826078756,-0.0952987440471994,0.0549168111665667,-0.151335879424301,-0.151745011310997,-0.0032292844420238,-0.130535321522846,0.0178148211786857,-0.0185083381964281,0.0003857746737164,-0.0115988610972739,1818.06164551,16.0,0.4277526218593505
117,51.09,47.06,45,34,388,11,54,32,26.89,18,47.37,20,7,2,1,0,0,bukayo saka,arsenal,2023-2024,engpremier league,ENG,FW,22,2001.0,19,19,1660,18.4,6,6,12,4,2,2,2,0,6.9,5.3,5.4,10.7,90.0,67.0,305.0,0.33,0.33,0.65,0.22,0.54,0.37,0.29,0.67,0.29,0.58,47.0,17,36.2,2.55,0.92,0.09,0.24,15.8,0.0,0.11,-0.9,-1.3,667.0,878.0,76.0,10304.0,2620.0,384.0,430.0,89.3,211.0,276.0,76.4,56.0,109.0,51.4,6.5,0.6,50.0,20.0,36.0,8.0,878.0,788.0,86.0,5.0,3.0,2.0,113.0,9.0,72.0,61.0,0.0,0.0,667.0,4.0,26.0,106.0,5.75,75.0,17.0,5.0,7.0,2.0,0.0,12.0,0.65,9.0,1.0,1.0,1.0,0.0,0.0,39.0,21.0,14.0,12.0,13.0,14.0,32.0,43.8,18.0,31.0,2.0,29.0,7.0,46.0,8.0,1.0,1131.0,13.0,94.0,273.0,771.0,135.0,1129.0,79.0,31.0,39.2,38.0,48.1,742.0,4288.0,2068.0,90.0,43.0,34.0,37.0,34.0,815.0,305.0,87,92.2,11.0,0,0,1.95,33.0,20.0,13.0,0.7,-1.87,34.1,15.5,18.6,1.01,0.12,0.0,23,43.0,3.0,113.0,0.0,0.0,0.0,86.0,15.0,16.0,48.4,Dribbler,Wide Dribbler,5.90834237654694,0.320331815595919,3.37328417096459,1.09370300081531,1.37447143205751,0.993427674755265,0.147838503396691,-0.289126506806128,0.163186244320803,0.0752819454095218,0.0289226584040972,0.037775212444576,0.0379236018912427,-0.0030219894303477,-0.0085547123335952,0.0021886934443758,1916.78344727,6.0,0.49775155153215583
60,39.47,0.0,17,33,389,7,47,18,41.86,19,46.34,23,1,0,0,0,0,martin odegaard,arsenal,2023-2024,engpremier league,NOR,MF,25,1998.0,17,17,1505,16.7,4,3,7,2,2,2,1,0,3.9,2.4,3.5,5.9,49.0,141.0,99.0,0.24,0.18,0.42,0.12,0.3,0.24,0.21,0.45,0.14,0.35,37.0,13,35.1,2.21,0.78,0.05,0.15,21.7,1.0,0.06,0.1,-0.4,800.0,945.0,84.7,12115.0,3330.0,430.0,467.0,92.1,291.0,335.0,86.9,45.0,75.0,60.0,4.4,-0.5,44.0,70.0,47.0,6.0,945.0,887.0,53.0,25.0,16.0,2.0,40.0,8.0,14.0,12.0,1.0,0.0,800.0,5.0,18.0,102.0,6.1,79.0,10.0,5.0,5.0,3.0,0.0,8.0,0.48,4.0,2.0,0.0,1.0,1.0,0.0,26.0,9.0,7.0,15.0,4.0,10.0,29.0,34.5,19.0,12.0,1.0,11.0,4.0,30.0,4.0,0.0,1109.0,9.0,122.0,431.0,563.0,71.0,1107.0,38.0,16.0,42.1,19.0,50.0,770.0,3929.0,1661.0,49.0,36.0,16.0,27.0,30.0,851.0,99.0,89,83.6,11.0,0,1,2.0,27.0,17.0,10.0,0.6,-1.54,29.5,14.4,15.1,0.9,-0.6,0.0,16,15.0,2.0,40.0,1.0,0.0,0.0,79.0,0.0,4.0,0.0,Creator,Central Creator,4.10287175997648,0.245354457407231,2.15654995046491,0.578279747557518,0.647462179160897,0.530641648755365,0.0554782781013488,0.595225334232904,0.0071549083322994,0.0420729132058772,0.0142113827004782,0.0081308259372562,0.0160610197402349,-0.0012129403038801,0.0322160234868757,-0.0156660500743817,1916.78344727,6.0,0.4742014562356977
65,57.02,38.18,9,11,404,3,16,3,27.27,51,56.67,15,1,1,0,0,0,declan rice,arsenal,2023-2024,engpremier league,ENG,MF,25,1999.0,20,20,1742,19.4,3,1,4,3,0,0,2,0,1.5,1.5,2.1,3.6,38.0,184.0,24.0,0.15,0.05,0.21,0.15,0.21,0.08,0.11,0.19,0.08,0.19,27.0,7,25.9,1.39,0.36,0.11,0.43,20.7,1.0,0.06,1.5,1.5,1258.0,1384.0,90.9,21510.0,5768.0,560.0,603.0,92.9,586.0,610.0,96.1,88.0,125.0,70.4,1.2,-1.1,15.0,167.0,18.0,1.0,1384.0,1357.0,24.0,21.0,2.0,9.0,10.0,0.0,3.0,0.0,0.0,0.0,1258.0,3.0,16.0,40.0,2.07,35.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,24.0,21.0,17.0,4.0,19.0,33.0,57.6,14.0,23.0,7.0,16.0,30.0,72.0,34.0,0.0,1574.0,67.0,365.0,863.0,357.0,20.0,1574.0,24.0,13.0,54.2,8.0,33.3,1052.0,6450.0,3189.0,38.0,34.0,5.0,14.0,11.0,1204.0,24.0,87,96.8,16.0,0,0,2.0,34.0,19.0,15.0,0.77,-2.33,33.8,15.5,18.3,0.94,-1.76,0.0,15,9.0,1.0,10.0,0.0,1.0,0.0,101.0,20.0,32.0,38.5,Deep Midfielder,Playmaking Deep Midfielder,4.84593461387942,0.25036401564245,3.2481166606329,0.157141235749326,0.676425429005185,0.199506624889897,0.330351922492712,1.75219559837048,0.339101756926676,0.116636991887307,0.0036746044961832,0.0205966899568658,0.0031629504370577,0.0172812160767242,0.0737882605483507,0.0003982873003875,1916.78344727,6.0,0.40552182357938854
14,70.0,40.0,2,3,59,0,3,2,100.0,10,55.56,2,0,0,0,0,0,thomas partey,arsenal,2023-2024,engpremier league,GHA,"DF,MF",30,1993.0,4,3,251,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,10.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,2.0,1,50.0,0.72,0.36,0.0,0.0,17.0,0.0,0.04,-0.1,-0.1,229.0,252.0,90.9,3754.0,1034.0,115.0,122.0,94.3,91.0,101.0,90.1,18.0,23.0,78.3,0.2,-0.1,3.0,28.0,8.0,2.0,252.0,235.0,17.0,7.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,10.0,3.59,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.72,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,1.0,0.0,4.0,6.0,66.7,2.0,2.0,1.0,1.0,4.0,10.0,2.0,0.0,272.0,4.0,48.0,162.0,64.0,3.0,272.0,8.0,6.0,75.0,1.0,12.5,180.0,870.0,510.0,10.0,11.0,0.0,1.0,3.0,198.0,4.0,63,13.9,2.0,1,1,2.5,4.0,2.0,2.0,0.72,-0.15,4.2,2.4,1.8,0.65,-0.4,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,24.0,2.0,3.0,40.0,Wide Def,Progressive Wide Defender,0.719453464470501,0.257971361762331,-0.777278484850286,-0.119427339169487,-0.149168089695459,-0.145581138745505,0.0305419123761178,0.14157093434283,-0.431313099807379,0.107256959356929,-0.0028635622745203,0.0068226001746887,-0.0086220120997274,0.0282114608279976,0.105359281675334,-0.0118542450145909,1916.78344727,6.0,0.4346660866737225
58,42.34,33.33,15,26,262,2,28,22,25.88,18,72.0,5,2,1,0,0,0,gabriel martinelli,arsenal,2023-2024,engpremier league,BRA,FW,22,2001.0,18,17,1285,14.3,2,2,4,2,0,0,1,0,2.5,2.5,2.4,4.9,80.0,45.0,214.0,0.14,0.14,0.28,0.14,0.28,0.18,0.17,0.34,0.18,0.34,33.0,11,33.3,2.31,0.77,0.06,0.18,15.9,0.0,0.08,-0.5,-0.5,475.0,617.0,77.0,7618.0,1484.0,263.0,305.0,86.2,165.0,204.0,80.9,38.0,73.0,52.1,2.9,-0.4,28.0,18.0,26.0,6.0,617.0,569.0,46.0,3.0,1.0,1.0,85.0,8.0,35.0,30.0,0.0,0.0,475.0,2.0,16.0,59.0,4.13,35.0,6.0,9.0,7.0,1.0,1.0,7.0,0.49,3.0,1.0,1.0,2.0,0.0,0.0,13.0,10.0,3.0,6.0,4.0,5.0,10.0,50.0,5.0,13.0,0.0,13.0,4.0,17.0,3.0,0.0,795.0,4.0,51.0,191.0,561.0,118.0,795.0,73.0,27.0,37.0,35.0,47.9,554.0,3709.0,1875.0,80.0,29.0,50.0,29.0,26.0,610.0,214.0,71,71.4,2.0,1,0,2.0,22.0,17.0,5.0,0.35,-1.75,22.9,10.3,12.6,0.88,-0.41,0.0,13,15.0,6.0,85.0,0.0,0.0,0.0,56.0,10.0,20.0,33.3,Dribbler,Wide Dribbler,3.6733364261695,0.257276481210315,1.13827822058715,0.879990920196223,0.293341518443247,0.218276922205582,0.160811517437177,-0.226830187973758,-0.0770962921464565,0.0122266110239186,0.0408064873788936,0.0,0.0049476820997147,0.0046517622836072,-0.0106785282154253,-0.0075492735120447,1916.78344727,6.0,0.48542055849888516
56,61.54,67.65,8,11,329,3,21,3,12.0,45,63.38,14,0,0,1,1,1,oleksandr zinchenko,arsenal,2023-2024,engpremier league,UKR,DF,27,1996.0,18,14,1204,13.4,1,1,2,1,0,0,2,0,0.4,0.4,1.6,2.0,27.0,161.0,45.0,0.07,0.07,0.15,0.07,0.15,0.03,0.12,0.15,0.03,0.15,13.0,2,15.4,0.97,0.15,0.08,0.5,23.6,0.0,0.03,0.6,0.6,960.0,1095.0,87.7,16401.0,4806.0,436.0,467.0,93.4,428.0,472.0,90.7,74.0,107.0,69.2,2.2,-0.6,19.0,116.0,31.0,2.0,1095.0,970.0,120.0,35.0,7.0,2.0,24.0,85.0,0.0,0.0,0.0,0.0,960.0,5.0,12.0,44.0,3.29,42.0,0.0,1.0,1.0,0.0,0.0,4.0,0.3,4.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,13.0,19.0,6.0,27.0,38.0,71.1,11.0,15.0,2.0,13.0,13.0,51.0,12.0,2.0,1207.0,25.0,230.0,627.0,357.0,20.0,1207.0,9.0,5.0,55.6,4.0,44.4,713.0,3322.0,1581.0,27.0,18.0,6.0,7.0,11.0,816.0,45.0,67,66.9,6.0,4,0,2.06,24.0,11.0,13.0,0.97,0.37,24.2,9.9,14.3,1.07,0.21,0.0,6,8.0,1.0,24.0,0.0,0.0,0.0,76.0,19.0,10.0,65.5,Wide Def,Progressive Wide Defender,3.17364133247074,0.237232325516916,1.67690938314996,0.0942847414495953,0.081163195784252,0.250464658782732,0.0082885685179593,1.3435700282163,0.0030398545505256,0.0865179231115139,0.0024078272224166,0.0034980989269227,0.0130621096653446,-0.0018537018047026,0.0925797323674417,-0.0133795793336568,1916.78344727,6.0,0.4605222125417653
64,47.06,29.73,23,28,139,4,21,0,0.0,4,80.0,10,5,1,0,0,0,gabriel jesus,arsenal,2023-2024,engpremier league,BRA,FW,26,1997.0,15,11,936,10.4,3,1,4,3,0,0,4,0,4.8,4.8,1.4,6.2,21.0,28.0,86.0,0.29,0.1,0.38,0.29,0.38,0.46,0.13,0.6,0.46,0.6,32.0,14,43.8,3.08,1.35,0.09,0.21,11.5,0.0,0.15,-1.8,-1.8,253.0,314.0,80.6,3281.0,568.0,159.0,185.0,85.9,75.0,89.0,84.3,3.0,8.0,37.5,1.4,-0.4,17.0,11.0,10.0,0.0,314.0,294.0,17.0,1.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,253.0,3.0,12.0,33.0,3.17,20.0,1.0,4.0,5.0,1.0,2.0,5.0,0.48,2.0,1.0,1.0,1.0,0.0,0.0,18.0,12.0,10.0,4.0,4.0,3.0,13.0,23.1,10.0,14.0,1.0,13.0,7.0,25.0,7.0,0.0,474.0,11.0,46.0,155.0,278.0,81.0,474.0,40.0,18.0,45.0,15.0,37.5,323.0,1699.0,711.0,21.0,11.0,16.0,39.0,28.0,351.0,86.0,62,52.0,4.0,4,0,1.87,18.0,11.0,7.0,0.67,-0.37,19.8,8.8,11.0,1.06,0.12,0.0,21,21.0,6.0,5.0,0.0,0.0,0.0,41.0,10.0,22.0,31.3,Dribbler,Direct Dribbler,3.44115240777971,0.330880039209588,0.713884232466077,0.276568574918813,0.745217386169458,-0.0462915073411369,-0.187540953593339,-0.0375708999882911,0.0988310698895316,0.0716063807968587,0.0316169286542805,0.0702725515982554,-0.0042194821514406,-0.0217376772270624,-0.0024520326317722,0.0069758182488192,1916.78344727,6.0,0.49775155153215583
42,70.0,61.64,19,2,148,2,3,1,25.0,42,42.86,2,1,0,0,0,0,gabriel magalhaes,arsenal,2023-2024,engpremier league,BRA,DF,26,1997.0,18,16,1466,16.3,1,0,1,1,0,0,1,0,1.2,1.2,0.7,1.8,9.0,65.0,6.0,0.06,0.0,0.06,0.06,0.06,0.07,0.04,0.11,0.07,0.11,12.0,2,16.7,0.74,0.12,0.08,0.5,8.1,0.0,0.1,-0.2,-0.2,891.0,1029.0,86.6,15201.0,4900.0,392.0,419.0,93.6,428.0,474.0,90.3,59.0,105.0,56.2,0.4,-0.7,3.0,72.0,4.0,1.0,1029.0,972.0,54.0,30.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,891.0,3.0,11.0,14.0,0.86,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,12.0,9.0,1.0,11.0,13.0,84.6,2.0,25.0,19.0,6.0,17.0,39.0,40.0,0.0,1164.0,140.0,491.0,571.0,109.0,19.0,1164.0,4.0,1.0,25.0,2.0,50.0,717.0,2966.0,1763.0,9.0,17.0,1.0,5.0,1.0,813.0,6.0,81,81.4,16.0,2,2,2.0,27.0,17.0,10.0,0.61,-1.27,27.8,14.2,13.6,0.83,-0.91,0.0,12,16.0,1.0,4.0,0.0,0.0,0.0,70.0,40.0,25.0,61.5,Central Def,Reactive Central Defender,2.47765122680215,0.152106828384852,0.420365477466802,0.100570390879568,0.265637568124356,0.061685639639123,-0.046173733611902,0.267133981676613,0.0033800367619679,-0.0355033353667511,0.0021062952024275,0.0080423606763557,0.0018229720332898,-0.0055416792884452,-0.0015310665378099,-0.0218674062837756,1916.78344727,6.0,0.4561620745713148
31,50.0,63.33,3,6,253,3,17,8,27.59,33,42.31,11,0,0,0,1,0,benjamin white,arsenal,2023-2024,engpremier league,ENG,DF,26,1997.0,19,17,1476,16.4,1,1,2,1,0,0,4,0,0.6,0.6,1.9,2.5,19.0,85.0,77.0,0.06,0.06,0.12,0.06,0.12,0.04,0.11,0.15,0.04,0.15,6.0,3,50.0,0.37,0.18,0.17,0.33,11.9,0.0,0.1,0.4,0.4,981.0,1155.0,84.9,15445.0,5279.0,505.0,559.0,90.3,409.0,458.0,89.3,49.0,101.0,48.5,1.9,-0.9,16.0,88.0,20.0,6.0,1155.0,1028.0,126.0,25.0,4.0,7.0,26.0,101.0,0.0,0.0,0.0,0.0,981.0,1.0,11.0,38.0,2.32,33.0,3.0,0.0,1.0,0.0,1.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,22.0,13.0,10.0,10.0,2.0,10.0,21.0,47.6,11.0,20.0,13.0,7.0,17.0,39.0,35.0,1.0,1279.0,59.0,326.0,650.0,312.0,27.0,1279.0,10.0,4.0,40.0,6.0,60.0,750.0,2809.0,1562.0,19.0,14.0,4.0,11.0,6.0,904.0,77.0,78,82.0,14.0,2,0,1.95,29.0,19.0,10.0,0.61,-1.33,30.0,14.1,15.9,0.97,-0.17,0.0,9,3.0,3.0,26.0,0.0,0.0,0.0,57.0,18.0,11.0,62.1,Wide Def,Deep Wide Defender,2.74538451470184,0.167401494798892,1.24865256538105,0.182283833469218,0.0807299342320345,0.244143438146911,-0.0588687325340766,0.780431595309786,0.12383416090858,0.0166870923934903,0.0043101771633411,-0.000698206749535,0.0068366158913826,-0.0070206177461208,0.0367029784575508,-0.013647290690876,1916.78344727,6.0,0.44511853843724347
32,57.14,59.09,8,10,125,0,4,0,0.0,41,53.95,1,1,0,0,2,0,william saliba,arsenal,2023-2024,engpremier league,FRA,DF,22,2001.0,20,20,1800,20.0,1,1,2,1,0,0,2,0,1.1,1.1,0.1,1.3,11.0,81.0,3.0,0.05,0.05,0.1,0.05,0.1,0.06,0.01,0.06,0.06,0.06,6.0,1,16.7,0.3,0.05,0.17,1.0,13.1,0.0,0.19,-0.1,-0.1,1473.0,1591.0,92.6,25457.0,9253.0,624.0,661.0,94.4,763.0,809.0,94.3,69.0,92.0,75.0,0.6,0.9,4.0,90.0,3.0,0.0,1591.0,1552.0,38.0,19.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1473.0,1.0,7.0,19.0,0.95,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,12.0,10.0,0.0,13.0,14.0,92.9,1.0,17.0,9.0,8.0,12.0,34.0,41.0,2.0,1721.0,130.0,697.0,965.0,65.0,7.0,1721.0,5.0,2.0,40.0,3.0,60.0,1174.0,5310.0,3181.0,11.0,12.0,1.0,13.0,10.0,1286.0,3.0,90,100.0,20.0,0,0,2.0,37.0,20.0,17.0,0.85,0.0,36.4,16.3,20.0,1.0,0.0,0.0,11,7.0,0.0,0.0,0.0,1.0,0.0,121.0,37.0,25.0,59.7,Central Def,Progressive Central Defender,3.23848732862879,0.161924366431439,1.06380018105763,-0.006285649429973,0.184474372340104,0.0042352106266975,-0.0125099185414072,1.35464680634744,-0.109890556023231,0.0155705050702406,-0.0033467872813725,0.0057243308253739,-0.0009917431759299,-0.0018927437835797,0.0372168905993486,-0.0307517278088922,1916.78344727,6.0,0.4518117987894774
41,47.13,45.0,24,15,54,2,8,0,0.0,0,0.0,3,4,2,0,0,0,edward nketiah,arsenal,2023-2024,engpremier league,ENG,FW,24,1999.0,19,10,968,10.8,5,1,6,5,0,0,3,0,4.1,4.1,0.5,4.6,18.0,15.0,62.0,0.46,0.09,0.56,0.46,0.56,0.38,0.05,0.43,0.38,0.43,32.0,10,31.3,2.98,0.93,0.16,0.5,12.8,0.0,0.13,0.9,0.9,144.0,182.0,79.1,1988.0,193.0,83.0,101.0,82.2,51.0,58.0,87.9,3.0,4.0,75.0,0.5,0.5,7.0,6.0,3.0,0.0,182.0,167.0,15.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,144.0,0.0,9.0,25.0,2.32,14.0,0.0,3.0,5.0,3.0,0.0,7.0,0.65,2.0,0.0,1.0,1.0,3.0,0.0,9.0,5.0,2.0,5.0,2.0,1.0,4.0,25.0,3.0,11.0,0.0,11.0,4.0,13.0,3.0,0.0,312.0,4.0,14.0,130.0,170.0,61.0,312.0,27.0,8.0,29.6,13.0,48.1,200.0,998.0,402.0,18.0,9.0,8.0,31.0,15.0,233.0,62.0,51,53.8,3.0,9,1,1.95,21.0,8.0,13.0,1.21,0.78,19.8,9.0,10.8,1.0,0.0,0.0,16,24.0,7.0,5.0,2.0,0.0,0.0,20.0,17.0,20.0,45.9,Finisher,Mobile Forward,2.54617946802296,0.236731562109572,0.0,0.0502851954397842,-0.0176807265483854,-0.0795090509602056,-0.0062818317016219,-0.0285055474661247,-0.0572703955642382,-0.0095585241622223,0.0093524350274092,0.0,-0.0058097056443018,-1.12601462779385e-05,-0.0009766960683157,-0.0060394954259087,1916.78344727,6.0,0.4716306185252555
